open,low,high,close,change_value,change_percent,date_gregorian,date_jalali
"39,760","39,740","40,410","40,410",630,1.58%,2017/10/08,1396/07/16
"39,660","39,600","39,980","39,780",200,0.51%,2017/10/07,1396/07/15
"39,425","39,082","40,106","39,580",100,0.25%,2017/10/04,1396/07/12
"39,240","39,240","39,370","39,370",70,0.18%,2017/10/03,1396/07/11
"39,170","39,170","39,300","39,300",153,0.39%,2017/10/02,1396/07/10
"39,104","38,341","39,605","39,147",37,0.09%,2017/09/27,1396/07/05
"39,050","39,050","39,090","39,070",10,0.03%,2017/09/26,1396/07/04
"39,010","39,010","39,130","39,060",60,0.15%,2017/09/25,1396/07/03
"38,930","38,930","39,000","39,000",80,0.21%,2017/09/24,1396/07/02
"38,920","38,920","38,930","38,920",7,0.02%,2017/09/23,1396/07/01
"38,922","38,248","39,226","38,927",7,0.02%,2017/09/20,1396/06/29
"38,930","38,910","38,930","38,930",10,0.03%,2017/09/19,1396/06/28
"38,950","38,920","38,950","38,920",50,0.13%,2017/09/18,1396/06/27
"38,970","38,960","39,000","38,970",10,0.03%,2017/09/17,1396/06/26
"39,080","38,980","39,080","38,980",80,0.21%,2017/09/16,1396/06/25
"39,130","38,340","39,750","39,060",40,0.1%,2017/09/13,1396/06/22
"39,160","39,090","39,250","39,200",60,0.15%,2017/09/12,1396/06/21
"39,010","39,000","39,170","39,140",140,0.36%,2017/09/11,1396/06/20
"39,010","38,980","39,010","39,000",9,0.02%,2017/09/10,1396/06/19
"39,022","38,314","39,459","39,009",31,0.08%,2017/09/06,1396/06/15
"38,830","38,830","38,960","38,940",120,0.31%,2017/09/05,1396/06/14
"38,780","38,760","38,820","38,820",30,0.08%,2017/09/04,1396/06/13
"38,910","38,790","38,930","38,790",110,0.28%,2017/09/03,1396/06/12
"38,830","38,830","38,900","38,900",97,0.25%,2017/09/02,1396/06/11
"38,747","38,204","39,536","38,803",63,0.16%,2017/08/30,1396/06/08
"38,650","38,650","38,720","38,720",90,0.23%,2017/08/29,1396/06/07
"38,570","38,570","38,630","38,630",50,0.13%,2017/08/28,1396/06/06
"38,580","38,580","38,600","38,580",10,0.03%,2017/08/27,1396/06/05
"38,530","38,530","38,650","38,590",105,0.27%,2017/08/26,1396/06/04
"38,383","37,626","38,804","38,485",105,0.27%,2017/08/23,1396/06/01
"38,310","38,310","38,330","38,330",30,0.08%,2017/08/22,1396/05/31
"38,310","38,300","38,310","38,300",-,-,2017/08/21,1396/05/30
"38,270","38,270","38,320","38,300",20,0.05%,2017/08/20,1396/05/29
"38,250","38,250","38,280","38,280",50,0.13%,2017/08/19,1396/05/28
"38,190","37,620","38,460","38,230",30,0.08%,2017/08/16,1396/05/25
"38,190","38,180","38,200","38,200",30,0.08%,2017/08/15,1396/05/24
"38,140","38,140","38,170","38,170",40,0.1%,2017/08/14,1396/05/23
"38,130","38,130","38,130","38,130",10,0.03%,2017/08/13,1396/05/22
"38,140","38,100","38,140","38,120",14,0.04%,2017/08/12,1396/05/21
"38,144","37,786","38,605","38,134",16,0.04%,2017/08/09,1396/05/18
"38,120","38,110","38,130","38,110",-,-,2017/08/08,1396/05/17
"38,140","38,110","38,140","38,110",40,0.1%,2017/08/07,1396/05/16
"38,200","38,150","38,200","38,150",60,0.16%,2017/08/06,1396/05/15
"38,250","38,200","38,250","38,210",6,0.02%,2017/08/05,1396/05/14
"38,226","37,623","38,550","38,216",44,0.12%,2017/08/02,1396/05/11
"38,200","38,190","38,210","38,210",20,0.05%,2017/08/01,1396/05/10
"38,140","38,140","38,210","38,190",60,0.16%,2017/07/31,1396/05/09
"38,110","38,100","38,130","38,130",10,0.03%,2017/07/30,1396/05/08
"38,080","38,080","38,130","38,120",81,0.21%,2017/07/29,1396/05/07
"38,020","37,468","38,400","38,039",29,0.08%,2017/07/26,1396/05/04
"37,810","37,810","38,000","38,000",210,0.56%,2017/07/25,1396/05/03
"37,730","37,720","37,790","37,790",70,0.19%,2017/07/24,1396/05/02
"37,740","37,710","37,740","37,720",30,0.08%,2017/07/23,1396/05/01
"37,750","37,740","37,750","37,750",70,0.19%,2017/07/22,1396/04/31
"37,820","37,820","37,820","37,820",50,0.13%,2017/07/19,1396/04/28
"37,770","37,770","37,770","37,770",10,0.03%,2017/07/18,1396/04/27
"37,780","37,780","37,790","37,780",10,0.03%,2017/07/17,1396/04/26
"37,810","37,770","37,810","37,790",10,0.03%,2017/07/16,1396/04/25
"37,810","37,790","37,830","37,800",46,0.12%,2017/07/15,1396/04/24
"37,866","37,176","38,161","37,846",4,0.01%,2017/07/12,1396/04/21
"37,950","37,900","37,950","37,900",30,0.08%,2017/07/11,1396/04/20
"37,910","37,910","37,960","37,930",50,0.13%,2017/07/10,1396/04/19
"37,870","37,860","37,880","37,880",20,0.05%,2017/07/09,1396/04/18
"37,880","37,860","37,890","37,860",28,0.07%,2017/07/08,1396/04/17
"37,890","37,304","38,659","37,888",8,0.02%,2017/07/05,1396/04/14
"37,820","37,790","37,880","37,880",80,0.21%,2017/07/04,1396/04/13
"37,840","37,800","37,860","37,800",10,0.03%,2017/07/03,1396/04/12
"37,820","37,780","37,820","37,790",50,0.13%,2017/07/02,1396/04/11
"37,870","37,840","37,880","37,840",95,0.25%,2017/07/01,1396/04/10
"37,670","37,327","37,963","37,745",65,0.17%,2017/06/28,1396/04/07
"37,565","37,104","37,899","37,540",-,-,2017/06/24,1396/04/03
"37,456","36,763","37,861","37,568",128,0.34%,2017/06/21,1396/03/31
"37,420","37,370","37,420","37,420",30,0.08%,2017/06/20,1396/03/30
"37,510","37,450","37,520","37,450",50,0.13%,2017/06/19,1396/03/29
"37,480","37,440","37,610","37,500",-,-,2017/06/18,1396/03/28
"37,320","37,320","37,500","37,500",186,0.5%,2017/06/17,1396/03/27
"37,308","36,878","37,541","37,314",4,0.01%,2017/06/14,1396/03/24
"37,280","37,270","37,310","37,300",30,0.08%,2017/06/13,1396/03/23
"37,310","37,270","37,310","37,270",30,0.08%,2017/06/12,1396/03/22
"37,340","37,290","37,350","37,300",50,0.13%,2017/06/11,1396/03/21
"37,350","37,350","37,380","37,350",18,0.05%,2017/06/10,1396/03/20
"37,392","36,915","37,721","37,368",2,0.01%,2017/06/07,1396/03/17
"37,310","37,300","37,390","37,380",50,0.13%,2017/06/06,1396/03/16
"37,330","37,330","37,330","37,330",3,0.01%,2017/06/03,1396/03/13
"37,350","37,138","37,648","37,333",7,0.02%,2017/05/31,1396/03/10
"37,380","37,330","37,580","37,340",20,0.05%,2017/05/30,1396/03/09
"37,370","37,350","37,380","37,360",20,0.05%,2017/05/29,1396/03/08
"37,380","37,380","37,430","37,380",10,0.03%,2017/05/28,1396/03/07
"37,420","37,370","37,450","37,370",60,0.16%,2017/05/27,1396/03/06
"37,424","37,105","38,013","37,430",-,-,2017/05/24,1396/03/03
"37,520","37,480","37,560","37,480",50,0.13%,2017/05/23,1396/03/02
"37,450","37,450","37,580","37,530",180,0.48%,2017/05/22,1396/03/01
"37,330","37,320","37,390","37,350",50,0.13%,2017/05/21,1396/02/31
"37,380","37,330","37,400","37,400",126,0.34%,2017/05/20,1396/02/30
"37,707","36,921","37,955","37,526",144,0.38%,2017/05/17,1396/02/27
"37,590","37,550","37,720","37,710",160,0.43%,2017/05/16,1396/02/26
"37,550","37,540","37,580","37,550",10,0.03%,2017/05/15,1396/02/25
"37,580","37,540","37,580","37,540",20,0.05%,2017/05/14,1396/02/24
"37,580","37,560","37,600","37,560",30,0.08%,2017/05/13,1396/02/23
"37,584","37,031","37,984","37,590",-,-,2017/05/10,1396/02/20
"37,570","37,560","37,590","37,570",30,0.08%,2017/05/09,1396/02/19
"37,560","37,540","37,570","37,540",30,0.08%,2017/05/08,1396/02/18
"37,580","37,570","37,600","37,570",20,0.05%,2017/05/07,1396/02/17
"37,620","37,580","37,620","37,590",100,0.27%,2017/05/06,1396/02/16
"37,700","37,260","38,140","37,690",10,0.03%,2017/05/03,1396/02/13
"37,630","37,620","37,650","37,650",30,0.08%,2017/05/02,1396/02/12
"37,660","37,620","37,680","37,620",50,0.13%,2017/05/01,1396/02/11
"37,710","37,660","37,730","37,670",60,0.16%,2017/04/30,1396/02/10
"37,740","37,730","37,820","37,730",80,0.21%,2017/04/29,1396/02/09
"37,640","37,286","38,067","37,650",30,0.08%,2017/04/26,1396/02/06
"37,550","37,001","37,933","37,569",39,0.1%,2017/04/23,1396/02/03
"37,500","37,500","37,530","37,530",45,0.12%,2017/04/22,1396/02/02
"37,497","36,832","37,988","37,485",5,0.01%,2017/04/19,1396/01/30
"37,490","37,490","37,510","37,490",10,0.03%,2017/04/18,1396/01/29
"37,540","37,500","37,540","37,500",50,0.13%,2017/04/17,1396/01/28
"37,560","37,540","37,570","37,550",-,-,2017/04/16,1396/01/27
"37,590","37,550","37,590","37,550",46,0.12%,2017/04/15,1396/01/26
"37,607","37,280","38,069","37,596",6,0.02%,2017/04/12,1396/01/23
"37,650","37,216","38,259","37,630",-,-,2017/04/09,1396/01/20
"37,600","37,600","37,640","37,630",20,0.05%,2017/04/08,1396/01/19
"37,629","37,109","38,362","37,610",-,-,2017/04/05,1396/01/16
"37,490","37,490","37,650","37,650",120,0.32%,2017/04/04,1396/01/15
"37,700","37,530","37,700","37,530",80,0.21%,2017/04/03,1396/01/14
"37,480","37,100","37,910","37,450",50,0.13%,2017/03/29,1396/01/09
"37,630","37,500","37,630","37,520",140,0.37%,2017/03/28,1396/01/08
"38,550","37,630","38,550","37,660",20,0.05%,2017/03/27,1396/01/07
"37,570","37,330","37,640","37,640",100,0.27%,2017/03/26,1396/01/06
"37,650","37,540","37,680","37,540",60,0.16%,2017/03/25,1396/01/05
"37,530","36,707","37,954","37,480",45,0.12%,2017/03/17,1395/12/27
"37,729","36,992","38,351","37,525",45,0.12%,2017/03/15,1395/12/25
"37,650","37,650","37,970","37,950",320,0.85%,2017/03/14,1395/12/24
"37,490","37,460","37,980","37,630",130,0.35%,2017/03/13,1395/12/23
"37,500","37,430","37,510","37,500",10,0.03%,2017/03/12,1395/12/22
"37,580","37,480","37,600","37,490",23,0.06%,2017/03/11,1395/12/21
"37,349","37,039","37,895","37,513",23,0.06%,2017/03/08,1395/12/18
"37,450","37,230","37,450","37,240",220,0.59%,2017/03/07,1395/12/17
"37,600","37,460","37,600","37,460",150,0.4%,2017/03/06,1395/12/16
"37,730","37,610","37,730","37,610",130,0.35%,2017/03/05,1395/12/15
"37,800","37,730","37,800","37,740",90,0.24%,2017/03/04,1395/12/14
"37,830","37,830","37,830","37,830",10,0.03%,2017/03/01,1395/12/11
"37,800","37,800","37,850","37,840",50,0.13%,2017/02/28,1395/12/10
"37,780","37,720","37,790","37,790",-,-,2017/02/27,1395/12/09
"37,830","37,780","38,200","37,790",20,0.05%,2017/02/26,1395/12/08
"37,790","37,790","37,810","37,810",20,0.05%,2017/02/25,1395/12/07
"37,800","37,150","38,040","37,790",10,0.03%,2017/02/22,1395/12/04
"38,680","37,780","38,680","37,800",70,0.19%,2017/02/21,1395/12/03
"37,910","37,860","38,430","37,870",30,0.08%,2017/02/20,1395/12/02
"37,920","37,890","37,920","37,900",30,0.08%,2017/02/19,1395/12/01
"38,010","37,920","38,130","37,930",117,0.31%,2017/02/18,1395/11/30
"38,128","37,343","38,471","38,047",63,0.17%,2017/02/15,1395/11/27
"38,140","38,140","38,250","38,150",70,0.18%,2017/02/14,1395/11/26
"38,130","38,060","38,140","38,080",60,0.16%,2017/02/13,1395/11/25
"38,220","38,140","38,230","38,140",90,0.24%,2017/02/12,1395/11/24
"38,270","38,230","38,380","38,230",39,0.1%,2017/02/11,1395/11/23
"38,274","37,863","38,974","38,269",9,0.02%,2017/02/08,1395/11/20
"38,370","38,260","38,370","38,260",100,0.26%,2017/02/07,1395/11/19
"38,480","38,300","38,480","38,360",110,0.29%,2017/02/06,1395/11/18
"38,540","38,470","38,560","38,470",50,0.13%,2017/02/05,1395/11/17
"38,440","38,440","38,700","38,520",96,0.25%,2017/02/04,1395/11/16
"38,251","37,726","39,011","38,424",184,0.48%,2017/02/01,1395/11/13
"38,260","38,200","38,310","38,260",50,0.13%,2017/01/31,1395/11/12
"38,220","38,130","38,250","38,210",20,0.05%,2017/01/30,1395/11/11
"38,530","38,210","38,530","38,230",280,0.73%,2017/01/29,1395/11/10
"38,600","38,430","38,630","38,510",74,0.19%,2017/01/28,1395/11/09
"38,653","37,924","39,383","38,584",4,0.01%,2017/01/25,1395/11/06
"38,560","38,490","38,640","38,600",60,0.16%,2017/01/24,1395/11/05
"38,450","38,450","38,850","38,540",40,0.1%,2017/01/23,1395/11/04
"38,290","38,280","38,590","38,500",170,0.44%,2017/01/22,1395/11/03
"38,050","37,890","38,350","38,330",131,0.34%,2017/01/21,1395/11/02
"38,376","37,675","38,817","38,199",41,0.11%,2017/01/18,1395/10/29
"38,670","38,130","38,670","38,200",140,0.37%,2017/01/17,1395/10/28
"39,080","38,340","39,460","38,340",800,2.09%,2017/01/16,1395/10/27
"39,400","39,090","39,410","39,140",300,0.77%,2017/01/15,1395/10/26
"39,470","39,160","39,470","39,440",249,0.63%,2017/01/14,1395/10/25
"39,806","39,431","40,470","39,689",101,0.25%,2017/01/11,1395/10/22
"39,660","39,510","39,790","39,790",6,0.02%,2017/01/10,1395/10/21
"39,612","39,009","40,157","39,784",134,0.34%,2017/01/08,1395/10/19
"39,550","39,420","39,560","39,450",416,1.07%,2017/01/07,1395/10/18
"39,090","38,791","39,473","39,034",4,0.01%,2017/01/04,1395/10/15
"39,200","38,790","39,200","39,000",140,0.36%,2017/01/03,1395/10/14
"38,800","38,800","39,190","39,140",350,0.9%,2017/01/02,1395/10/13
"38,260","38,260","38,810","38,790",440,1.15%,2017/01/01,1395/10/12
"39,260","38,270","39,260","38,350",1833,4.78%,2016/12/31,1395/10/11
"40,575","39,407","41,260","40,183",107,0.27%,2016/12/28,1395/10/08
"40,570","40,570","41,230","40,750",460,1.13%,2016/12/27,1395/10/07
"40,830","40,830","41,210","41,210",490,1.2%,2016/12/26,1395/10/06
"40,530","40,220","40,890","40,720",60,0.15%,2016/12/25,1395/10/05
"40,030","39,750","40,680","40,660",788,1.98%,2016/12/24,1395/10/04
"39,830","39,511","40,709","39,872",22,0.06%,2016/12/21,1395/10/01
"39,370","39,370","39,780","39,780",600,1.53%,2016/12/20,1395/09/30
"39,220","39,160","39,320","39,180",10,0.03%,2016/12/19,1395/09/29
"39,300","39,110","39,300","39,170",110,0.28%,2016/12/18,1395/09/28
"39,191","38,936","39,606","39,280",-,-,2016/12/14,1395/09/24
"39,160","39,110","39,200","39,140",170,0.44%,2016/12/13,1395/09/23
"38,750","38,750","38,990","38,970",290,0.75%,2016/12/12,1395/09/22
"39,000","38,680","39,000","38,680",230,0.59%,2016/12/11,1395/09/21
"39,100","38,850","39,100","38,910",80,0.21%,2016/12/10,1395/09/20
"38,990","38,840","38,990","38,990",230,0.59%,2016/12/07,1395/09/17
"38,990","38,720","38,990","38,760",120,0.31%,2016/12/06,1395/09/16
"39,150","38,680","39,150","38,880",80,0.21%,2016/12/05,1395/09/15
"38,390","38,390","38,990","38,960",10,0.03%,2016/12/04,1395/09/14
"38,800","38,470","39,220","38,950",676,1.77%,2016/12/03,1395/09/13
"38,356","37,799","38,555","38,274",406,1.06%,2016/11/30,1395/09/10
"38,050","37,692","39,341","38,680",189,0.49%,2016/11/28,1395/09/08
"37,380","36,946","39,156","38,491",581,1.53%,2016/11/26,1395/09/06
"37,050","36,816","37,678","37,372",192,0.52%,2016/11/23,1395/09/03
"36,880","36,800","37,110","37,030",260,0.71%,2016/11/22,1395/09/02
"36,840","36,680","36,840","36,770",39,0.11%,2016/11/21,1395/09/01
"36,890","36,183","37,572","36,809",40,0.11%,2016/11/18,1395/08/28
"36,811","36,483","37,486","36,849",1,-,2016/11/16,1395/08/26
"36,660","36,660","36,750","36,740",60,0.16%,2016/11/15,1395/08/25
"36,670","36,660","36,700","36,680",-,-,2016/11/14,1395/08/24
"36,650","36,500","36,690","36,680",130,0.36%,2016/11/13,1395/08/23
"36,440","36,440","36,590","36,550",56,0.15%,2016/11/12,1395/08/22
"36,586","36,300","36,875","36,494",76,0.21%,2016/11/09,1395/08/19
"36,310","36,310","36,520","36,480",80,0.22%,2016/11/08,1395/08/18
"35,750","35,750","36,460","36,400",150,0.41%,2016/11/07,1395/08/17
"36,320","36,230","36,320","36,250",40,0.11%,2016/11/06,1395/08/16
"36,180","36,180","36,290","36,290",80,0.22%,2016/11/05,1395/08/15
"36,140","35,490","36,470","36,210",10,0.03%,2016/11/02,1395/08/12
"36,300","36,190","36,300","36,230",40,0.11%,2016/11/01,1395/08/11
"36,280","36,210","36,280","36,270",80,0.22%,2016/10/31,1395/08/10
"36,190","36,110","36,210","36,190",80,0.22%,2016/10/30,1395/08/09
"36,190","35,830","36,190","36,110",7,0.02%,2016/10/29,1395/08/08
"35,824","35,472","36,695","36,103",77,0.21%,2016/10/26,1395/08/05
"35,920","35,770","36,080","36,050",370,1.04%,2016/10/25,1395/08/04
"35,950","35,680","35,980","35,680",270,0.76%,2016/10/24,1395/08/03
"35,870","35,870","35,950","35,950",40,0.11%,2016/10/23,1395/08/02
"35,920","35,790","35,920","35,910",39,0.11%,2016/10/22,1395/08/01
"35,872","35,609","36,309","35,871",21,0.06%,2016/10/19,1395/07/28
"35,900","35,820","35,900","35,850",20,0.06%,2016/10/18,1395/07/27
"35,950","35,800","35,950","35,830",20,0.06%,2016/10/17,1395/07/26
"35,950","35,440","35,950","35,850",30,0.08%,2016/10/16,1395/07/25
"35,970","35,880","35,980","35,880",1,-,2016/10/15,1395/07/24
"35,917","35,570","36,283","35,879",29,0.08%,2016/10/12,1395/07/21
"35,937","35,229","36,321","35,850",-,-,2016/10/09,1395/07/18
"35,810","35,790","35,820","35,810",41,0.11%,2016/10/08,1395/07/17
"35,843","35,479","36,516","35,769",49,0.14%,2016/10/05,1395/07/14
"35,890","35,670","35,890","35,870",10,0.03%,2016/10/04,1395/07/13
"35,880","35,830","35,880","35,860",50,0.14%,2016/10/03,1395/07/12
"35,850","35,800","35,850","35,810",40,0.11%,2016/10/02,1395/07/11
"35,700","35,700","35,860","35,770",50,0.14%,2016/10/01,1395/07/10
"35,800","35,200","36,070","35,820",20,0.06%,2016/09/28,1395/07/07
"35,750","35,610","35,760","35,610",120,0.34%,2016/09/27,1395/07/06
"35,800","35,670","35,800","35,730",30,0.08%,2016/09/26,1395/07/05
"35,700","35,640","35,760","35,700",20,0.06%,2016/09/25,1395/07/04
"35,720","35,650","35,740","35,680",55,0.15%,2016/09/24,1395/07/03
"35,755","34,930","36,148","35,625",85,0.24%,2016/09/21,1395/06/31
"35,609","35,265","36,096","35,586",66,0.19%,2016/09/18,1395/06/28
"35,740","35,490","35,740","35,600",91,0.26%,2016/09/17,1395/06/27
"35,543","34,885","36,033","35,691",29,0.08%,2016/09/14,1395/06/24
"35,510","35,480","35,630","35,630",70,0.2%,2016/09/13,1395/06/23
"35,500","34,960","35,760","35,560",60,0.17%,2016/09/10,1395/06/20
"35,579","35,343","35,927","35,528",42,0.12%,2016/09/07,1395/06/17
"35,560","35,460","35,580","35,540",10,0.03%,2016/09/06,1395/06/16
"35,490","35,470","35,610","35,550",30,0.08%,2016/09/05,1395/06/15
"35,590","35,430","35,700","35,520",130,0.37%,2016/09/04,1395/06/14
"35,640","35,560","35,650","35,650",65,0.18%,2016/09/03,1395/06/13
"35,494","35,249","36,083","35,585",15,0.04%,2016/08/31,1395/06/10
"35,480","35,480","35,640","35,550",-,-,2016/08/30,1395/06/09
"35,510","35,490","35,640","35,550",-,-,2016/08/29,1395/06/08
"35,580","35,450","35,580","35,550",50,0.14%,2016/08/28,1395/06/07
"35,700","35,480","35,700","35,500",120,0.34%,2016/08/27,1395/06/06
"35,410","34,920","36,070","35,380",80,0.23%,2016/08/24,1395/06/03
"35,680","35,400","35,680","35,430",10,0.03%,2016/08/23,1395/06/02
"35,570","35,380","35,570","35,420",50,0.14%,2016/08/22,1395/06/01
"35,390","35,350","35,510","35,470",200,0.57%,2016/08/21,1395/05/31
"35,370","35,270","35,510","35,270",68,0.19%,2016/08/20,1395/05/30
"35,443","34,670","36,041","35,338",112,0.32%,2016/08/17,1395/05/27
"35,320","35,280","35,510","35,420",10,0.03%,2016/08/16,1395/05/26
"35,210","35,210","35,490","35,430",-,-,2016/08/15,1395/05/25
"35,640","35,290","35,640","35,430",120,0.34%,2016/08/14,1395/05/24
"35,350","35,310","35,490","35,310",30,0.09%,2016/08/13,1395/05/23
"35,280","35,280","35,280","35,280",100,0.28%,2016/08/11,1395/05/21
"35,540","35,340","35,580","35,380",30,0.08%,2016/08/10,1395/05/20
"35,430","35,310","35,490","35,350",100,0.28%,2016/08/09,1395/05/19
"35,380","35,280","35,450","35,450",50,0.14%,2016/08/08,1395/05/18
"35,390","35,350","35,420","35,400",70,0.2%,2016/08/07,1395/05/17
"35,390","35,290","35,390","35,330",62,0.18%,2016/08/06,1395/05/16
"35,340","35,038","35,916","35,268",98,0.28%,2016/08/03,1395/05/13
"35,360","35,290","35,420","35,310",90,0.25%,2016/08/02,1395/05/12
"35,380","35,340","35,400","35,400",120,0.34%,2016/08/01,1395/05/11
"35,350","35,270","35,370","35,280",135,0.38%,2016/07/31,1395/05/10
"35,407","34,918","35,914","35,415",25,0.07%,2016/07/27,1395/05/06
"35,370","35,180","35,370","35,180",-,-,2016/07/26,1395/05/05
"35,250","35,170","35,250","35,180",70,0.2%,2016/07/25,1395/05/04
"35,150","35,080","35,220","35,110",60,0.17%,2016/07/24,1395/05/03
"35,170","35,140","35,170","35,170",136,0.39%,2016/07/23,1395/05/02
"35,095","34,382","35,340","35,034",4,0.01%,2016/07/20,1395/04/30
"35,150","35,030","35,210","35,130",60,0.17%,2016/07/19,1395/04/29
"35,080","35,000","35,230","35,190",40,0.11%,2016/07/18,1395/04/28
"35,270","34,990","35,270","35,150",30,0.09%,2016/07/17,1395/04/27
"35,150","34,940","35,150","35,120",48,0.14%,2016/07/16,1395/04/26
"35,128","34,609","35,841","35,072",32,0.09%,2016/07/13,1395/04/23
